Date,USA,UK,FRA,DE,DJAI,FTSE 100,CAC40,DAX 30,year
2011/10/5,-0.001164338,0.010217203,-0.000510074,0.010593319,0.000670768,-0.000954217,0.020050024,0.05074897,1345
2011/10/6,-0.029900876,-0.037544863,-0.031090587,-0.038125423,-0.02519227,0.040194107,-0.014655646,0.037347536,1346
2011/10/7,-0.032858418,-0.038324018,-0.041919087,-0.041917285,-0.03578001,-0.000104191,-0.007815148,0.005080775,1347
2011/10/10,0.006007085,0.008191172,0.009287147,0.01304243,0.003501464,-0.027793109,0.086165915,0.049671949,1348
2011/10/11,0.023501822,0.023514688,0.025766321,0.035421523,0.024972717,-0.031463789,-0.007504187,0.001560759,1349
2011/10/12,0.011121682,0.022974427,0.039485649,0.03578486,0.013207565,0.009463533,-0.047471326,0.034218671,1350
2011/10/13,-0.020586497,-0.022310637,-0.017472181,-0.020138465,-0.016196491,0.016161834,-0.070415914,-0.018163268,1351
2011/10/14,0.007828929,0.01187349,0.029120832,0.031614856,0.012910694,-0.002028841,0.014406776,0.016279135,1352
2011/10/17,-0.025306761,-0.031981407,-0.041640557,-0.053807919,-0.021806826,-0.00439461,0.032868938,-0.023801352,1353
2011/10/18,-0.028870572,-0.01982971,-0.041806731,-0.045920722,-0.023932138,0.01356725,-0.025298135,0.000737383,1354
2011/10/19,0.021686188,0.013036205,0.025399906,0.019858809,0.01429487,-0.026888323,-0.009820546,0.009541789,1355
2011/10/20,0.018345902,0.018906708,0.02737013,0.033152207,0.012068936,-0.003731072,0.015253252,-0.030855022,1356
2011/10/21,0.017929544,0.033544743,0.036701367,0.038384243,0.016623478,0.025298271,-0.034842393,0.045584622,1357
2011/10/24,-0.006718372,0.001292825,-0.009049836,-0.008930976,-0.001818555,-0.014898949,-0.002773577,0.018701332,1358
2011/10/25,0.032898543,0.033664659,0.0478277,0.057422231,0.029293504,-0.004197185,0.037078301,-0.001623566,1359
2011/10/26,0.001003009,-0.007523546,0.001443349,0.002488182,-0.001477496,-0.005830201,-0.022201216,-0.011429508,1360
2011/10/27,0.00873368,0.013750217,0.028437935,0.026969028,0.008942665,-0.01621922,-0.025171686,0.077378191,1361
2011/10/28,-0.001989555,0.002479852,-0.003745323,-0.004363643,-0.003541338,-0.009134371,0.003606789,-0.000235543,1362
2011/10/31,0.016949558,0.015970855,0.013589235,0.013992991,0.014389621,-0.035548951,-0.021682976,-0.048181288,1363
2011/11/1,-0.01927572,-0.020314641,-0.036360618,-0.037592906,-0.021482944,-0.002834457,-0.001308531,-0.066352516,1364
2011/11/2,0.019357303,0.011746657,0.012398824,0.024571261,0.015674527,-0.021169502,-0.035168919,0.02295205,1365
2011/11/3,-0.011899529,-0.013614072,-0.019622549,-0.022583189,-0.006275996,-0.004570645,-0.007305518,0.033646043,1366
2011/11/4,0.00436592,0.007448824,-0.002904165,-0.005476738,0.003224801,0.003584176,-0.02870421,-0.030143991,1367
2011/11/7,0.018809332,0.023228428,0.029139869,0.041081571,0.022870674,0.03305667,-0.001861186,-0.009715037,1368
2011/11/8,0.012186473,0.013801599,0.016344048,0.015688461,0.008838114,0.010658635,0.004778154,0.008053207,1369
2011/11/9,-0.019643424,-0.01259387,-0.02343125,-0.011862535,-0.01752779,0.037902755,0.058574327,-0.035299968,1370
2011/11/10,0.010115348,0.016163177,0.019253941,0.011390726,0.013778835,-0.004389982,0.005855905,0.00713119,1371
2011/11/11,0.034242068,0.038443872,0.077391612,0.07848052,0.028203197,0.005008121,0.05018856,0.041606169,1372
2011/11/14,-0.000233254,-0.008608375,-0.016493429,-0.013175421,0.00184618,0.008064586,-0.008148507,-0.021240443,1373
2011/11/15,-0.024401053,-0.039382109,-0.060898182,-0.064833289,-0.022832269,-0.005944011,0.007319461,-0.01444902,1374
2011/11/16,-0.028268321,-0.025502293,-0.058417756,-0.054276887,-0.025161229,0.004132628,0.015809112,-0.004891199,1375
2011/11/17,0.016163479,0.014046032,0.013225762,0.02264991,0.015159906,-0.016364173,-0.010882949,-0.014447998,1376
2011/11/18,0.018063151,0.025151026,0.040529981,0.041016718,0.017456519,0.009339508,0.000864829,-0.005458647,1377
2011/11/21,-0.006109715,-0.004148154,-0.026996667,-0.029399936,-0.005096627,-0.021765792,-0.032472021,-0.034579993,1378
2011/11/22,0.00618892,-0.000594001,-0.001922153,-0.001444739,0.007080631,0.007232878,0.027297697,-0.011204234,1379
2011/11/23,0.012749051,0.019418086,0.020472031,0.018620734,0.00839906,-0.026401831,-0.039003571,-0.026236531,1380
2011/11/24,-0.037599882,-0.058187326,-0.069767374,-0.076658343,-0.032505726,0.007939441,-0.012654891,-0.007246752,1381
2011/11/25,0.009366444,0.014715164,0.015045419,0.026708567,0.009533444,-0.002182003,-0.040702707,0.004410961,1382
2011/11/28,0.018647444,0.021674539,0.037131769,0.039966333,0.021615589,-0.002738759,0.008628533,0.050359357,1383
2011/11/29,-0.009519348,-0.015606559,-0.025748326,-0.027611345,-0.006165253,0.019362515,-0.008545332,0.010731216,1384
2011/11/30,0.004953438,0.00120919,-0.016873849,-0.006899978,0.001421295,-0.003993904,0.000792667,0.05742841,1385
2011/12/1,-0.016013901,-0.01952472,-0.017672765,-0.023518722,-0.015880009,0.011120869,0.032525839,-0.009033449,1386
2011/12/2,-0.016045189,-0.015523441,-0.014366589,-0.008644854,-0.011392096,0.007668785,-0.009412885,0.003594219,1387
2011/12/5,-0.001032432,-0.000625978,0.005668657,0.003568701,0.002158113,-0.010605226,0.011861495,0.008565663,1388
2011/12/6,-0.019186154,-0.029871938,-0.024975284,-0.028912701,-0.021321545,0.005476117,0.010348698,-0.016832315,1389
2011/12/7,-0.003943886,-0.004526358,-0.012725516,-0.012121361,-0.00465171,0.008107168,0.001706464,-0.003657177,1390
2011/12/8,-0.022312697,-0.025600348,-0.033092252,-0.031235711,-0.020761785,0.031568781,-0.020832315,-0.027072042,1391
2011/12/9,-0.001889223,-0.002663117,-0.001656086,-0.007688121,-0.002291754,-0.006621695,0.018532938,0.021702553,1392
2011/12/12,0.028555213,0.036010438,0.061599122,0.055748625,0.025598646,-0.016629622,0.011648589,-0.046768637,1393
2011/12/13,0.002836171,0.008325376,0.005181359,0.007790224,0.002826858,-0.000277961,0.017420718,-0.011063067,1394
2011/12/14,0.040325411,0.04550489,0.059681785,0.065088034,0.041533325,-0.006321214,0.016149778,-0.024140785,1395
2011/12/15,-0.000160026,-0.006112488,-0.008802013,-0.009252562,-0.002131664,0.018557484,-0.023381006,0.010805361,1396
2011/12/16,-0.000880599,-0.000613309,-0.00049128,-0.005396138,-5.07499E-05,-0.014289967,-0.027729338,-0.004737933,1397
2011/12/19,0.010833307,0.009768087,0.012210164,0.006374133,0.006502423,-0.001025846,-0.008203832,-0.005310357,1398
2011/12/20,0.000316857,0.000607349,-0.001457372,-0.003917733,0.004313772,-0.007370582,-0.00175155,0.036213157,1399
2011/12/21,0.003715566,0.008464379,0.00484967,0.000980873,0.003798497,0.005642766,0.029357617,-0.010760685,1400
2011/12/22,-0.022180581,-0.02684725,-0.047050025,-0.04409532,-0.016423402,0.008127964,-0.008138425,0.008733275,1401
2011/12/23,0.016800395,0.019596463,0.034881464,0.032260862,0.01542999,0.006351454,0.009138944,0.005096847,1402
2011/12/27,-0.014704972,-0.023934865,-0.039965359,-0.048790164,-0.013457392,0.009367274,-0.01332096,0.00321814,1403
2011/12/28,-0.009382905,-0.007481332,-0.028433035,-0.023716527,-0.005542981,0.002640487,0.008485154,-0.030779862,1404
2011/12/29,-0.010703154,-0.013228539,-0.023880148,-0.010723963,-0.011057197,0.011441029,0.018577273,0.013650002,1405
2011/12/30,0.003648667,0.00758058,0.00375235,0.008588351,0.003826566,-0.003519898,0.007598173,0.009829475,1406
2012/1/2,-0.00488156,-0.006946665,-0.004827041,-0.006972407,-0.000203917,-0.004204102,0.025776691,0.027432064,1407
2012/1/3,-0.010749235,-0.007633625,-0.004310352,-0.012456159,-0.008473921,0.018539039,-0.002314789,0.023881805,1408
2012/1/4,0.029811396,0.015209419,0.03605905,0.048400832,0.028265163,-0.010457995,0.011248733,-0.016269183,1409
2012/1/5,0.001934704,-0.003149609,-0.007843177,-0.008342071,0.000343641,-0.012592232,-0.003889868,-0.014899378,1410
2012/1/6,0.008819813,0.011916102,0.012001188,0.006783225,0.00510023,0.005861589,-0.001070858,-0.012065018,1411
2012/1/9,0.008900957,0.007453451,0.007749974,0.003633536,0.010166191,0.025162278,0.022839388,-0.005403976,1412
2012/1/10,0.000790889,-0.000619003,-0.000514801,0.000518001,-0.000215576,-0.001351139,-0.011335057,0.027068675,1413
2012/1/11,-0.013210442,-0.018119833,-0.021338306,-0.026766227,-0.011450551,0.018206646,-0.01955715,-0.008008363,1414
2012/1/12,0.010281023,0.015639981,0.026474424,0.016878038,0.011099836,-0.001061686,0.00559978,0.015011328,1415
2012/1/13,-0.004928076,0.003098856,0.003069056,0.005216496,-0.005670787,0.00452578,0.0292837,-0.018093863,1416
2012/1/16,0.01577139,0.029270382,0.029191806,0.043274759,0.014610899,-0.006785348,0.000222139,0.012050748,1417
2012/1/17,0.001606615,-0.001804512,-0.017513582,-0.009511962,0.001695694,0.003572586,0.014153673,0.022714912,1418
2012/1/18,0.002658952,-0.015165592,-0.021429391,-0.011636863,-0.000219053,-0.012907689,-0.007466926,0.012557896,1419
2012/1/19,-0.002580647,-0.006131227,-0.017690368,-0.018490511,-0.004502821,0.011288416,0.011693419,0.016022178,1420
2012/1/20,0.002424433,0.001229256,0.007322208,0.004138651,0.002647803,-0.007600126,0.000679127,-0.001928973,1421
2012/1/23,0.008633147,0.011603184,0.021140256,0.017907872,0.005614945,0.000349547,0.00611111,0.011187531,1422
2012/1/24,0.000541942,-0.010989122,-0.002042902,0.002026343,-0.001045283,0.004057237,-0.022948987,-0.001861876,1423
2012/1/25,0.002396507,0.000613685,0.010173028,0.017060123,0.001731107,0.0065028,0.004513167,0.00240431,1424
2012/1/26,-0.005186774,-0.012345836,-0.02045061,-0.024680175,-0.003933628,0.007538807,-0.00954916,0.025842705,1425
2012/1/27,0.003873272,0.00495664,0.022977779,0.029642964,0.00481929,-0.006032291,-6.39545E-06,-0.00229509,1426
2012/1/30,0.010995459,0.014724192,0.0229551,0.023484445,0.007731567,-0.010358794,0.004141785,-0.013845906,1427
2012/1/31,0.005262568,0.008490045,0.019541413,0.012494156,0.003573398,0.006150733,0.017305242,-0.002186257,1428
2012/2/1,0.000608365,0.004819286,-0.00048391,-0.000477669,0.007615113,0.010113154,0.016042477,0.032735007,1429
2012/2/2,0.000532016,0.006290271,0.010592299,0.008563325,-0.000917052,-0.005070206,-0.001575812,0.003369319,1430
2012/2/3,-0.001140381,-0.002690987,-0.007209837,-0.002371355,-0.002605521,0.004482934,-0.005245834,0.015633025,1431
2012/2/6,0.00833275,0.007159935,0.012464207,0.012739026,0.006386286,-0.006039956,0.005253705,-0.001109456,1432
2012/2/7,-0.005142955,0.004744967,0.002379254,0.007473178,-0.001751951,0.010813167,0.016758091,0.0082812,1433
2012/2/8,-0.000455063,-0.006530151,-0.001426873,0.008341105,-0.005841303,-0.008931198,-0.011275362,0.000324933,1434
2012/2/9,-0.003419586,-0.01318964,-0.017767574,-0.016283216,-0.000532508,-0.005720362,0.006689668,0.007721989,1435
2012/2/10,-0.000380677,0.006616565,0.0082027,0.000468933,-0.001645929,-0.028484601,-0.007533108,-0.021994237,1436
2012/2/13,0.008719112,0.016647233,0.018567541,0.024086389,0.006591904,0.006085313,0.01060249,0.007912981,1437
2012/2/14,0.001584009,0.001178551,0.004236297,0.008204239,-0.00086933,0.016860943,-0.007580237,-0.008439847,1438
2012/2/15,0.013921339,0.02787637,0.015843761,0.017994188,0.012267223,-0.004290219,-0.002614573,5.72018E-05,1439
2012/2/16,-0.00066917,-0.004017222,-0.00928943,-0.004020555,-0.001330359,-0.001853507,-0.045073173,0.002401637,1440
2012/2/17,0.002525629,0.004017222,0.012059515,0.007580861,0.002571208,0.01621027,0.010947121,0.017860511,1441
2012/2/20,0.002963185,-0.001719691,0.004140793,0.005316805,0.000446391,-0.005393188,0.034132826,0.021045949,1442
2012/2/21,0.001256699,0.001719691,0.00458086,0.004849029,0.000505152,0.003030308,-0.008374388,-0.005255005,1443
2012/2/22,-0.007407688,-0.01442194,-0.024989732,-0.026739561,-0.006946243,0.010578302,0.003023811,-0.009428324,1444
2012/2/23,0.007407688,0.011554144,0.006073366,0.010781776,0.005671621,0.004104019,0.01425564,0.000230521,1445
2012/2/24,-0.001256699,-0.006338252,-0.010770416,-0.008525966,0.000329291,-0.014279725,-0.003084588,0.019094148,1446
2012/2/27,-0.004671,-0.001735609,-0.002828856,-0.004969516,-0.00758639,-0.000601968,0.010750367,-0.006032607,1447
2012/2/28,0.011004919,0.012658397,0.017782406,0.015727127,0.009587759,-0.010226116,0.00925229,0.008589204,1448
2012/2/29,0.002649942,0.004563613,0.010611403,0.011965576,0.003542209,0.004988081,0.000801716,-0.011678339,1449
2012/3/1,0.000439754,-0.005707778,0.005948313,0.007898242,0.001220888,0.012722339,-0.014068506,0.009421801,1450
2012/3/2,-0.003214658,-0.006316415,-0.003656311,-0.006137678,-0.002086136,-0.004127675,-0.003477681,-0.010934656,1451
2012/3/5,0.004393709,0.009174376,0.015447831,0.008320609,0.003550469,-0.016654183,-0.016826413,-0.006679115,1452
2012/3/6,0.002185985,0.00795911,0.009423449,0.011275054,-0.000134013,-0.008196257,0.007120766,-0.04315414,1453
2012/3/7,0.001678281,-0.007388496,-0.010776934,-0.006923437,-0.000110921,0.009040593,0.012283421,0.007845229,1454
2012/3/8,0.002904788,0.006822084,0.006300651,0.011655647,0.001817089,0.019970937,-0.008542051,0.033291813,1455
2012/3/9,-0.003926015,-0.006822084,-0.008108153,-0.015135424,-0.004087505,-0.009367281,-0.013834587,-0.004332917,1456
2012/3/12,0.005168346,0.014160531,0.012584436,0.01169604,0.002177203,-0.028908345,-0.016804737,0.005352306,1457
2012/3/13,-0.003039538,-0.011881328,-0.009874407,-0.011260405,-0.000210341,0.000139514,0.0169069,0.010790538,1458
2012/3/14,-0.004101268,-0.003992021,-0.000451162,-0.004802454,-0.001137994,-0.02093403,0.011130178,0.004747735,1459
2012/3/15,-0.014733232,-0.033704527,-0.049489867,-0.048418242,-0.015835827,0.01069428,-0.016266606,0.015499405,1460
2012/3/16,0.006951662,0.010582109,0.015992815,0.013233139,0.006108671,0.016235209,-0.042432171,0.007046574,1461
2012/3/19,0.009899982,0.01278344,0.037550199,0.036059994,0.005485293,-0.0162351,-0.00366114,0.005024982,1462
2012/3/20,0.003860024,-0.002891011,-0.012664122,-0.00570052,0.001090207,0.004198041,-0.029207082,-0.014805403,1463
2012/3/21,7.26876E-05,0,0.00815961,0.00526317,0.002912481,0.020250288,0.00843733,-0.000178184,1464
2012/3/22,0.017879616,0.020063728,0.01434359,0.012174063,0.016679175,0.001745317,0.014277063,-0.013954926,1465
2012/3/23,-0.001085823,-0.008549496,-0.006697949,0.000432059,0.001245271,0.001928886,-0.032072961,0.008104986,1466
2012/3/26,0.005772742,0.002287022,0.009364617,0.015431082,0.004436073,0.009206202,0.005675051,0.016769714,1467
2012/3/27,-0.002989113,0.010227362,0.009277734,0.006359996,-0.001520839,-0.018885272,0.029292056,0.000703462,1468
2012/3/28,0.003912507,0.002258612,0.002635048,0.003375531,0.000491845,0.008466437,-0.016597165,-0.013781954,1469
2012/3/29,-0.002915143,-0.012485974,-0.009253205,-0.013571031,-0.005220896,0.002636371,-0.02005412,-0.020232979,1470
2012/3/30,-0.001639053,-0.002859596,-0.007553913,-0.00213721,-0.003466087,0.007491143,0.011259627,0.014731883,1471
2012/4/2,-0.007229551,-0.009206049,-0.016640816,-0.014221313,-0.005997551,0.009364985,-0.034468426,0.015459935,1472
2012/4/3,0.003227544,0.006338252,0.009029407,0.010792248,0.00264785,-0.008246967,0.027349613,-0.010519917,1473
2012/4/4,0.013937508,0.014257441,0.016492462,0.021661497,0.0122255,0.011967505,0.020263012,-0.043460336,1474
2012/4/5,-0.003111962,-0.009101314,-0.016942001,-0.008862687,-0.00332081,-0.010835863,0.001290995,-0.006870799,1475
2012/4/10,-0.004970895,-0.013809195,-0.009033485,-0.01194044,-0.00543385,0.000723474,0.012962565,-0.023169418,1476
2012/4/11,-0.001710011,-0.003482302,-0.010490404,-0.012953549,0.001492843,-0.021564517,-0.018544675,0.012498241,1477
2012/4/12,0.004127532,0.005797118,0.01185064,0.011665719,0.005024698,-0.017561893,-0.000495272,0.014623114,1478
2012/4/13,0.007288198,0.022293007,0.010367458,0.014922468,0.003962005,-0.005969154,-0.002593208,-0.030995998,1479
2012/4/16,-0.004097498,-0.015380537,-0.025432797,-0.020954369,-0.004907802,0.004306603,-0.023574796,0.006862936,1480
2012/4/17,-0.009960242,-0.021468768,-0.030354887,-0.031609304,-0.009499849,0.001026392,0.014324407,0.028631972,1481
2012/4/18,-0.000500626,-0.006472515,-0.012884931,-0.01256749,-0.001118046,-0.018559439,-0.032126851,-0.010802738,1482
2012/4/19,-0.011294678,-0.001772526,-0.001923078,-0.008163311,-0.01004636,-0.010533853,-0.006515398,-0.008464165,1483
2012/4/20,-0.016927298,-0.025151026,-0.032773782,-0.020239881,-0.016662945,-0.010726106,0.004613247,0.0184404,1484
2012/4/23,0.008061605,0.015644122,0.015787205,0.018872827,0.007010638,-0.019813775,-0.001749052,-0.039994816,1485
2012/4/24,0.012981074,0.02126483,0.020829041,0.019865213,0.014050341,-0.015050925,-0.030647042,0.0149899,1486
2012/4/25,-0.011959698,-0.02126483,-0.030666798,-0.034101963,-0.010604612,0.007162946,-0.012152569,0.017390614,1487
2012/4/26,-0.000656479,0.009506905,0.006896579,0.01423675,0.005573721,0.017187939,0.001128205,0.007838426,1488
2012/4/27,0.014717865,0.018166336,0.025685929,0.021651725,0.014912161,-0.03163075,-0.014382543,0.010656973,1489
2012/4/30,-0.003399453,0.003478264,-0.016888218,-0.00896465,-0.006332366,0.014417531,-6.80225E-05,-0.007956651,1490
2012/5/2,-0.006441596,0.000578536,-0.019160498,-0.009500185,-0.005281421,-0.001192397,0.010344089,-0.012182817,1491
2012/5/3,0.001668662,0.006916454,0.006920443,0.013544225,0.005013599,0.002941639,0.015029842,-0.004108721,1492
2012/5/4,-0.008444398,-0.013881079,-0.024938948,-0.029119437,-0.0078663,0.003409479,-0.040470445,-0.024408236,1493
2012/5/7,0.00379424,0.004648469,0.01702595,0.005065634,0.005738052,-0.024304358,0.010384998,-0.000845161,1494
2012/5/8,0.013598763,0.008083185,0.028874039,0.022707606,0.006834232,-0.00253978,0.000789986,-0.023082662,1495
2012/5/9,0.006944721,0.006876818,0.004332137,0.011163322,0.008663186,-0.015302329,-0.000354259,0.000186802,1496
2012/5/10,0.001639637,0.007963637,0.00765554,0.006638661,0.001792462,0.031133138,0.009702409,0.007497232,1497
2012/5/11,-0.003710844,-0.005681833,-0.012470186,-0.005750956,-0.001110357,0.016205993,-0.028769567,0.007835322,1498
2012/5/14,0.006200797,0.007945558,0.008171158,0.004868343,0.004959065,-0.009436225,-0.002917131,-0.027083973,1499
2012/5/15,-0.002953056,-0.005100606,-0.005760938,-0.013781058,-0.000809857,0.00318691,-0.020685509,-0.013934071,1500
2012/5/16,-0.007690282,-0.008559253,-0.009675934,-0.011253776,-0.004682133,0.01203014,0.008763048,-0.004587864,1501
2012/5/17,-0.016289953,-0.017924735,-0.016172859,-0.025213346,-0.012827068,0.001130936,0.007591684,-0.014142855,1502
2012/5/18,0.000729661,0.009869456,0.012764042,0.004631782,-0.002283583,-0.004669826,0.033617974,-0.004742327,1503
2012/5/21,-0.004019739,-0.017482963,-0.021198723,-0.015836381,-0.005893477,0.009847565,0.004707544,0.013491533,1504
2012/5/22,-0.005949557,-0.011232752,-0.016072671,-0.009908078,-0.00753133,0.002686047,-0.012266076,0.012775206,1505
2012/5/23,0.002060642,0.003560835,0.00756624,0.004258346,0.001555463,0.02209903,-0.002610378,-0.037475362,1506
2012/5/24,-0.003018815,-0.006537913,-0.006554095,0.001415428,-0.0026827,0.005084216,0.000482292,0.003588572,1507
2012/5/25,-0.01112276,-0.015928211,-0.026135231,-0.022890842,-0.009817468,-0.016383395,0.002107656,0.001406366,1508
2012/5/28,-0.005758102,-0.012498257,-0.016226475,-0.017027899,-0.005002508,-0.010853475,0.002066027,-0.00136785,1509
2012/5/29,-0.00383967,-0.009245058,-0.000527844,-0.003933142,-0.002651549,-0.01271873,0.020962605,0.007662321,1510
2012/5/30,-0.014934537,-0.02191011,-0.013287466,-0.016389739,-0.0124645,0.00323296,-0.012600456,-0.024414135,1511
2012/5/31,-0.008595602,-0.009539023,0.001069519,-0.000500877,-0.005893164,0.010055732,0.02694623,-0.006008955,1512
2012/6/1,0.017042176,0.02149261,0.027933305,0.024252612,0.010862916,-0.010302135,0.002754493,-0.033157098,1513
2012/6/4,0.001741303,-0.001877935,-0.008875026,-0.005885255,-0.000133561,0.02604767,-0.013918967,-0.004580168,1514
2012/6/5,0.000529361,-0.00881063,-0.01054306,-0.008397184,-0.000532822,0.012396082,-0.007834784,-0.004528635,1515
2012/6/6,0.001963747,0.000631912,-0.007446843,-0.017513582,0.00268522,0.009205948,-0.02777036,0.030337897,1516
2012/6/7,-0.003249823,-0.002530046,0,0.000504668,-0.005997317,-0.00638776,-0.003199774,0.008765971,1517
2012/6/8,0.012039273,0.008827296,0.015364541,0.016016358,0.010054599,-0.003383375,0.014992148,-0.008089676,1518
2012/6/11,-0.014616398,-0.028009469,-0.032597062,-0.031780733,-0.012866294,-0.008637936,-0.007757876,0.001987395,1519
2012/6/12,-0.002203397,0.003865984,0.008114732,-0.001025641,-0.002128697,-0.004059048,0.064436788,0.002401723,1520
2012/6/13,-0.025499205,-0.017515855,-0.027863043,-0.034981379,-0.02242912,0.006249746,0.008857122,0.00623859,1521
2012/6/14,-0.000468274,0.00652318,0.013755375,0.001062135,-0.00141288,0.001554383,0.011108835,-0.000987654,1522
2012/6/15,0.007543684,0.003245702,0.005992935,-0.003722419,0.0021866,-0.017019359,-0.006541174,0.017616273,1523
2012/6/18,0.022219731,0.030319859,0.037840912,0.033013215,0.023375798,0.018533202,-0.023848592,-0.002623824,1524
2012/6/19,0.000606015,0.007828441,-0.006822383,-0.002063984,0.003712053,0.004158355,-0.027931202,0.028478985,1525
2012/6/20,0.007920087,-0.00124844,-0.002636437,0.001032525,0.007454714,-0.006417537,-0.00159506,0.004510978,1526
2012/6/21,-0.012740471,-0.008782992,-0.012752564,-0.011938891,-0.011453563,0.01219361,0.001562816,-0.017672331,1527
2012/6/22,0.011387189,0.023662374,0.013280408,0.017085583,0.013013576,0.00944858,-0.005898583,-0.012991466,1528
2012/6/25,-0.006415358,-0.0117612,-0.010076988,-0.007212808,-0.006176282,-0.01685304,-0.011595211,-0.02622237,1529
2012/6/26,0.010544648,0.006207345,0.010604553,0.00567158,0.01236919,-0.027951194,0.017232794,0.000460828,1530
2012/6/27,0.005007297,0.013522025,0.0234569,0.021867131,0.00906884,-0.007504133,0.00208184,0.013326861,1531
2012/6/28,0.001936397,-0.002444989,-0.013485682,-0.00858808,-0.001987535,-0.001520961,-0.002227616,-0.016792887,1532
2012/6/29,0.009626139,0.018794127,0.022716516,0.026534723,0.007467836,0.026036243,0.019938151,0.060426695,1533
2012/7/2,-0.001622539,0.006584879,0.00458366,0.004436783,-0.001008506,0.01264503,0.009749829,0.007685934,1534
2012/7/3,-0.022694315,-0.053305115,-0.053220696,-0.057708318,-0.019751835,0.009697128,-0.030273621,0.014150768,1535
2012/7/4,0.007672095,0.007523546,0.009069147,0.002602135,0.005331104,-0.011768012,-0.032470535,-0.007526648,1536
2012/7/5,-0.016164715,-0.01827974,-0.030190972,-0.028467921,-0.010986674,0.009637175,-0.01547504,-0.016494934,1537
2012/7/6,0.005013303,0.010126669,0,0.002136753,0.002556983,-0.015311051,0.00833192,-0.028378645,1538
2012/7/9,0.008998639,0.008777486,0.011969675,0.008501645,0.007339765,0.03030909,0.052417548,-0.00132663,1539
2012/7/10,-0.002880102,-0.005633818,-0.000540979,-0.009035406,-0.001962007,0.002618784,0.028779264,0.003600259,1540
2012/7/11,0.024657714,0.022347299,0.057819571,0.055555421,0.021806545,0.007109459,0.004640533,0.002244454,1541
2012/7/12,0.002971225,0.014020345,0.010668123,0.00854921,-0.000675689,0.00188688,-0.005204691,-0.009940389,1542
2012/7/13,0.00658584,0.003022063,0.005040333,0.010460867,0.005611435,-0.002113772,0.008554868,0.024015054,1543
2012/7/16,-0.004536809,-0.008484899,-0.032186686,-0.023565894,-0.003649316,0.003019328,-0.038309583,0.003681754,1544
2012/7/17,-0.009549066,-0.004269601,-0.018868484,-0.023095715,-0.009677065,-0.001141622,0.059786088,0.000508033,1545
2012/7/18,-0.001255493,-0.001223242,-0.000529241,-0.001038961,-0.002836674,0.005051971,0.011226425,0.017816904,1546
2012/7/19,-0.008758313,-0.004293168,-0.010109158,-0.00468873,-0.006551574,-0.00561788,0.015734815,0.012064537,1547
2012/7/20,0.000149087,0.004904976,0.000534616,0.006765574,-0.003847552,0.003625425,-0.008393545,-0.027846987,1548
2012/7/23,-0.004856736,-0.011688844,-0.006972407,-0.005721732,-0.002483141,0.000265118,-0.001625963,-0.035420593,1549
2012/7/24,0.016638577,0.017786424,0.014427181,0.021672675,0.016080592,-0.004103629,-0.005143254,-0.011295546,1550
2012/7/25,-0.002360057,0.000607718,0.000530363,0.001020408,-0.003911502,0.011010145,0.001050287,0.008556119,1551
2012/7/26,0.006843546,0,0.008973404,0.009642297,0.006135669,-0.014009906,0.006453075,0.039706784,1552
2012/7/27,0.007379568,0.006056954,0.010974764,0.010550211,0.008023613,0.005531332,-0.004453651,0.02229104,1553
2012/7/30,0.002617232,0.011408109,0.008281621,0.011922645,0.002681413,-0.002649342,0.015360982,0.004939697,1554
2012/7/31,-0.009190437,-0.020507353,-0.029821723,-0.029568679,-0.009376016,-0.000154096,-0.001220474,0.003316031,1555
2012/8/1,-0.010163587,-0.022805303,-0.029643777,-0.033095058,-0.007916568,-0.005587283,-0.000373015,-0.003119476,1556
2012/8/2,-0.008661281,-0.011916102,-0.015991518,-0.014297305,-0.008219858,-0.006984303,0.020391126,-0.033329567,1557
2012/8/3,0.000261306,0.000630716,0.010506041,0.013771404,0.004643913,0.003407665,-0.015686596,0.055414509,1558
2012/8/6,0.016362857,0.027364892,0.050412819,0.034637735,0.016576828,0.00963201,0.00034559,0.01084624,1559
2012/8/7,0.018228961,0.015825041,0.033936419,0.032986499,0.014461272,-0.015495593,-0.00307593,0.007734733,1560
2012/8/8,3.60549E-05,0.002412546,-0.006593988,-0.006906786,-0.000202687,-0.000673369,0.006754058,-0.004292947,1561
2012/8/9,-0.007019096,-0.010293763,-0.007662873,0.000494927,-0.004932973,0.022342155,-0.004449563,-0.00714418,1562
2012/8/10,-0.000871776,0.00606798,0.003072199,-0.005955353,-0.002896105,0.008338295,-0.008665951,-0.001961005,1563
2012/8/13,-0.006928518,-0.010949014,-0.029047685,-0.026224397,-0.007131962,-0.000900575,-0.012317692,-0.001300696,1564
2012/8/14,0.019631848,0.030122759,0.057275366,0.05565271,0.016731061,0.003691137,0.015583712,0.008835254,1565
2012/8/15,0.001942869,0.003554506,0.009152816,0.008182958,0.001628158,0.000552859,0.013982338,-0.008107324,1566
2012/8/16,0.005001082,0.004719773,0.015879166,0.005736153,0.003887229,0.006957496,-0.018897271,0.013429133,1567
2012/8/17,0.001210783,0.007622435,-0.006321441,-0.004299027,0.000534462,0.024086804,0.005480719,0.002868392,1568
2012/8/20,0.000853789,-0.002339182,-0.001464486,-0.004798474,-0.000793445,-0.002623231,0.032165343,0.000842334,1569
